time,state,ATR,5_min_high,5_min_low,5_min_range,relative_vol,OR-ATR,5_min_polarity,entry_price,TP,SL,PnL,cum_PnL
2022-04-01 16:30:00,SHORT_FULL_SL_HIT,364.025,14935.8,14888.4,47.39999999999964,1.2969121140142517,0.1302108371677759,Bearish,14886.55,14850.1475,14904.75125,-100.0000000000004,-1800.0
2022-04-04 16:30:00,LONG_FULL_TP_HIT,350.4392857142857,14926.75,14889.6,37.14999999999964,1.2265475430759414,0.1060098040214822,Bullish,14938.75,15008.837857142858,14938.75,300.0000000000054,-1500.0
2022-04-05 16:30:00,SHORT_FULL_SL_HIT,338.2464285714285,15137.0,15099.25,37.75,1.2222027050764095,0.1116050216980435,Bullish,15089.5,15055.675357142858,15106.412321428572,-100.00000000000271,-1600.0
2022-04-06 16:30:00,SHORT_FULL_TP_HIT,324.5642857142856,14646.0,14597.6,48.39999999999964,1.2121980064200033,0.1491230000660215,Bullish,14588.1,14523.187142857145,14588.1,299.9999999999925,-1300.0
2022-04-07 16:30:00,LONG_FULL_SL_HIT,334.8142857142856,14543.5,14462.85,80.64999999999964,1.1055317081072324,0.2408798054358483,Bullish,14566.1,14599.58142857143,14549.359285714288,-99.99999999999648,-1400.0
2022-04-08 16:30:00,SHORT_TRAIL_SL_HIT,323.57142857142844,14478.25,14406.5,71.75,1.0909090909090908,0.2217439293598234,Bearish,14406.15,14341.435714285712,14406.15,100.00000000000084,-1300.0
2022-04-11 16:30:00,SHORT_FULL_SL_HIT,327.07499999999993,14181.25,14120.2,61.04999999999927,1.0893463017416871,0.186654437055719,Bearish,14113.6,14080.8925,14129.95375,-100.00000000000134,-1400.0
2022-04-12 16:30:00,SHORT_FULL_SL_HIT,326.23928571428576,14202.45,14140.6,61.85000000000037,1.0221058755090169,0.1895847701621301,Bearish,14123.2,14090.576071428572,14139.511964285715,-100.0000000000017,-1500.0
2022-04-13 16:30:00,LONG_FULL_TP_HIT,337.83571428571435,13970.15,13927.05,43.10000000000037,1.0487043623430354,0.1275768019113273,Bearish,13984.55,14052.117142857143,13984.55,300.0000000000053,-1200.0
2022-04-14 16:30:00,SHORT_FULL_TP_HIT,338.3750000000001,14234.6,14200.2,34.39999999999964,0.974721941354904,0.1016623568526032,Bullish,14193.85,14126.175,14193.85,299.9999999999967,-900.0
2022-04-18 16:30:00,SHORT_FULL_SL_HIT,349.40000000000015,13936.55,13854.95,81.59999999999854,1.02845998266397,0.2335432169433271,Bullish,13850.05,13815.11,13867.52,-99.9999999999962,-1000.0
2022-04-19 16:30:00,SHORT_FULL_SL_HIT,344.782142857143,13931.9,13860.6,71.29999999999927,1.0514631685166498,0.2067972529236866,Bullish,13855.95,13821.471785714286,13873.189107142858,-100.0000000000014,-1100.0
2022-04-20 16:30:00,SHORT_FULL_TP_HIT,351.85000000000025,14274.45,14211.7,62.75,1.0424033347707344,0.1783430439107573,Bearish,14204.45,14134.080000000002,14204.45,299.99999999999545,-800.0
2022-04-21 16:30:00,LONG_FULL_SL_HIT,358.3107142857144,14272.2,14171.1,101.10000000000036,1.0474762618690654,0.2821573454802804,Bullish,14276.75,14312.58107142857,14258.834464285714,-100.00000000000328,-900.0
2022-04-22 16:30:00,SHORT_FULL_SL_HIT,378.9321428571431,13783.0,13713.5,69.5,1.0275866959790083,0.183410146935467,Bullish,13714.3,13676.406785714284,13733.246607142855,-100.00000000000354,-1000.0
2022-04-25 16:30:00,LONG_FULL_SL_HIT,396.7071428571431,13328.45,13270.15,58.30000000000109,1.04695996045477,0.1469597940186202,Bullish,13334.8,13374.470714285711,13314.96464285714,-100.00000000000377,-1100.0
2022-04-26 16:30:00,SHORT_FULL_SL_HIT,396.2857142857147,13455.6,13373.85,81.75,1.01620029455081,0.2062905551550106,Bearish,13363.95,13324.32142857143,13383.764285714287,-100.00000000000436,-1200.0
2022-04-27 16:30:00,LONG_FULL_SL_HIT,422.4500000000005,13121.4,13016.5,104.89999999999964,1.0416783216783216,0.2483134098709895,Bullish,13126.75,13168.995,13105.6275,-99.99999999999746,-1300.0
2022-04-28 16:30:00,SHORT_FULL_SL_HIT,421.3928571428577,13287.25,13204.5,82.75,1.028105167724388,0.1963725739469444,Bullish,13203.9,13161.760714285714,13224.969642857142,-99.99999999999936,-1400.0
2022-04-29 16:30:00,LONG_TRAIL_SL_HIT,435.1714285714291,13359.85,13234.3,125.55000000000108,1.0361378927654852,0.2885069923183003,Bullish,13382.7,13469.734285714288,13382.7,100.00000000000014,-1300.0
2022-05-02 16:30:00,SHORT_TRAIL_SL_HIT,454.5428571428576,12896.75,12819.65,77.10000000000036,1.0378244064053008,0.1696209692626821,Bearish,12810.9,12719.991428571428,12810.9,100.00000000000055,-1200.0
2022-05-03 16:30:00,SHORT_FULL_SL_HIT,453.8714285714289,13086.25,13011.4,74.85000000000036,1.0059187887130074,0.1649145447105858,Bearish,12974.85,12929.462857142857,12997.543571428572,-100.00000000000192,-1300.0
2022-05-04 16:30:00,SHORT_FULL_SL_HIT,440.5964285714289,13120.7,13073.05,47.650000000001455,0.9752916952642416,0.1081488566634545,Bearish,13072.2,13028.140357142858,13094.229821428573,-100.00000000000333,-1400.0
2022-05-05 16:30:00,SHORT_FULL_TP_HIT,464.0178571428574,13350.25,13278.0,72.25,1.0062530062530062,0.1557052145468538,Bearish,13274.9,13182.096428571427,13274.9,300.0000000000032,-1100.0
2022-05-06 16:30:00,SHORT_TRAIL_SL_HIT,494.0785714285716,12796.1,12686.65,109.45000000000071,1.0015715749914589,0.221523470818697,Bearish,12641.7,12542.884285714288,12641.7,99.99999999999828,-1000.0
2022-05-09 16:30:00,LONG_FULL_SL_HIT,503.7357142857144,12505.85,12427.85,78.0,1.0319809069212411,0.1548431008323525,Bullish,12518.85,12569.223571428573,12493.663214285714,-100.00000000000146,-1100.0
2022-05-10 16:30:00,SHORT_FULL_TP_HIT,512.0071428571429,12550.35,12479.85,70.5,0.9940152339499456,0.1376933915542472,Bearish,12456.85,12354.448571428573,12456.85,300.00000000000205,-800.0
2022-05-11 16:30:00,SHORT_FULL_SL_HIT,519.2464285714287,12325.25,12187.4,137.85000000000036,1.018216421968461,0.2654808823225972,Bearish,12172.25,12120.325357142858,12198.212321428571,-99.99999999999892,-900.0
2022-05-12 16:30:00,SHORT_FULL_SL_HIT,519.232142857143,11875.45,11739.7,135.75,0.9967422288584228,0.2614437527943047,Bearish,11735.2,11683.276785714286,11761.161607142858,-100.00000000000036,-1000.0
2022-05-13 16:30:00,SHORT_FULL_SL_HIT,516.2785714285716,12168.25,12095.3,72.95000000000073,0.9578247898020072,0.1412996859392091,Bearish,12086.05,12034.422142857142,12111.863928571427,-99.99999999999709,-1100.0
2022-05-16 16:30:00,SHORT_FULL_SL_HIT,528.7607142857142,12335.65,12259.5,76.14999999999964,0.9667982038372568,0.1440159942723207,Bearish,12254.25,12201.37392857143,12280.688035714284,-99.99999999999892,-1200.0
2022-05-17 16:30:00,LONG_FULL_SL_HIT,494.8749999999999,12518.95,12458.95,60.0,0.953808420765772,0.121242738065168,Bullish,12528.5,12577.9875,12503.75625,-99.99999999999856,-1300.0
2022-05-18 16:30:00,SHORT_TRAIL_SL_HIT,487.9821428571426,12396.65,12351.4,45.25,0.9589434788558916,0.0927288030153328,Bullish,12343.65,12246.05357142857,12343.65,100.00000000000048,-1200.0
2022-05-19 16:30:00,LONG_FULL_SL_HIT,503.885714285714,11936.15,11864.9,71.25,1.0162065650322758,0.1414011113631209,Bullish,11948.15,11998.538571428571,11922.955714285714,-100.00000000000038,-1300.0
2022-05-20 16:30:00,SHORT_FULL_SL_HIT,487.4999999999997,12051.85,11991.35,60.5,0.9967014843320506,0.1241025641025641,Bearish,11973.6,11924.85,11997.975,-100.00000000000006,-1400.0
2022-05-23 16:30:00,SHORT_FULL_SL_HIT,503.99642857142834,11902.2,11845.8,56.400000000001455,1.0012401818933443,0.1119055548863045,Bullish,11836.65,11786.250357142855,11861.849821428572,-100.0000000000033,-1500.0
2022-05-24 16:30:00,SHORT_FULL_TP_HIT,509.5107142857141,11847.05,11785.45,61.59999999999855,1.0122690929142544,0.1209003035124706,Bearish,11783.2,11681.297857142858,11783.2,300.0000000000011,-1200.0
2022-05-25 16:30:00,LONG_TRAIL_SL_HIT,495.685714285714,11796.3,11710.55,85.75,0.9752441204786136,0.1729926796933541,Bullish,11800.95,11900.087142857144,11800.95,100.00000000000098,-1100.0
2022-05-26 16:30:00,LONG_FULL_TP_HIT,461.3964285714285,11983.55,11899.8,83.75,0.9552691432903716,0.1815141921650889,Bullish,12005.1,12097.379285714283,12005.1,299.99999999999744,-800.0
2022-05-27 16:30:00,LONG_FULL_SL_HIT,467.5357142857143,12470.85,12402.15,68.70000000000073,0.979380016606698,0.1469406462455137,Bullish,12480.7,12527.453571428572,12457.323214285714,-100.00000000000377,-900.0
2022-05-30 16:30:00,LONG_FULL_SL_HIT,465.4035714285714,12773.15,12754.9,18.25,0.3981365595883744,0.039213278797971,Bullish,12775.4,12821.940357142856,12752.12982142857,-100.00000000000146,-1000.0
2022-05-31 16:30:00,SHORT_TRAIL_SL_HIT,448.7714285714285,12687.7,12580.7,107.0,1.030624863606605,0.2384287260457121,Bearish,12573.65,12483.895714285713,12573.65,100.00000000000158,-900.0
2022-06-01 16:30:00,LONG_FULL_SL_HIT,429.5357142857143,12797.4,12733.5,63.89999999999964,1.011469062751114,0.1487652781242196,Bullish,12801.9,12844.853571428572,12780.423214285714,-99.99999999999731,-1000.0
